Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Northern Cape,Onseepkans,Sexual Offences,12,3,5,7,4,4,4,4,7,6,6,1,-0.1636363636363634,6.454545454545455
Northern Cape,Vanwyksvlei,Sexual Offences,3,4,5,4,6,7,2,9,1,1,3,1,-0.16363636363636339,4.909090909090908
Western Cape,Fish Hoek,Sexual Offences,14,12,11,19,8,14,14,6,9,9,18,1,-0.16363636363636339,13.000000000000002
North West,Boons,Sexual Offences,9,8,8,8,10,8,3,2,6,16,4,1,-0.16363636363636339,8.272727272727272
Eastern Cape,Aberdeen,Sexual Offences,14,12,19,15,8,14,6,9,19,11,14,1,-0.1636363636363633,13.636363636363638
Northern Cape,De Aar,Sexual Offences,31,20,26,20,22,26,19,18,19,25,29,1,-0.16363636363636305,24.0
Eastern Cape,Ndevana,Sexual Offences,46,65,45,47,58,45,46,54,63,49,44,1,-0.1636363636363619,51.90909090909091
Eastern Cape,Kinkelbos,Sexual Offences,5,4,7,10,11,6,7,7,4,7,3,1,-0.15454545454545457,7.227272727272728
Free State,Paul Roux,Sexual Offences,17,9,7,9,13,9,15,8,9,7,14,1,-0.1545454545454542,11.409090909090908
Eastern Cape,Molteno,Sexual Offences,15,29,26,17,20,21,19,11,26,23,19,1,-0.15454545454545365,21.318181818181817
Free State,Tierpoort,Sexual Offences,2,5,6,1,4,1,1,5,3,2,2,1,-0.1454545454545456,3.636363636363638
Eastern Cape,Riebeeck East,Sexual Offences,3,0,8,4,2,3,3,0,3,4,1,1,-0.1454545454545454,3.545454545454546
Limpopo,Bulgerivier,Sexual Offences,2,1,2,1,2,2,3,0,0,0,1,1,-0.1454545454545454,2.0
Limpopo,Zebediela,Sexual Offences,57,38,26,33,36,37,48,51,30,39,41,1,-0.14545454545454534,40.36363636363637
Free State,Goedemoed,Sexual Offences,2,4,2,4,2,1,2,1,3,2,1,1,-0.14545454545454525,2.9090909090909087
Western Cape,Cloetesville,Sexual Offences,38,26,23,29,32,28,22,35,40,29,22,1,-0.13636363636363658,30.13636363636365
Limpopo,Dwaalboom,Sexual Offences,4,3,2,3,3,3,2,2,4,1,2,1,-0.13636363636363638,3.318181818181819
Mpumalanga,Val,Sexual Offences,3,1,1,5,1,2,4,1,0,3,0,1,-0.13636363636363633,2.5909090909090913
Eastern Cape,Klipplaat,Sexual Offences,9,10,11,12,12,9,6,13,11,6,10,1,-0.13636363636363627,10.590909090909093
Free State,Hobhouse,Sexual Offences,6,14,11,17,13,8,7,8,7,13,11,1,-0.13636363636363621,11.136363636363638
Limpopo,Roedtan,Sexual Offences,1,2,5,2,4,4,2,2,2,1,1,1,-0.1363636363636362,3.045454545454545
Eastern Cape,Kareedouw,Sexual Offences,14,21,7,21,9,22,19,17,20,12,10,1,-0.13636363636363585,16.31818181818182
Free State,Bethulie,Sexual Offences,15,12,15,13,16,20,20,12,17,15,8,1,-0.13636363636363563,15.5
Eastern Cape,Zwelitsha,Sexual Offences,57,80,46,61,74,75,57,75,51,61,64,1,-0.13636363636363547,64.40909090909092
Free State,Kommissiepoort,Sexual Offences,4,1,3,3,0,2,2,4,2,1,1,1,-0.1272727272727272,2.7272727272727275
Eastern Cape,Rhodes,Sexual Offences,3,3,3,2,1,3,2,4,1,1,2,1,-0.12727272727272715,2.9090909090909087
Free State,Fauresmith,Sexual Offences,9,8,5,6,5,5,7,5,6,5,8,1,-0.12727272727272704,6.909090909090909
Kwazulu/Natal,Hlobane,Sexual Offences,51,31,18,28,32,53,48,30,41,34,28,1,-0.12727272727272687,36.45454545454547
Kwazulu/Natal,Newark,Sexual Offences,25,20,15,32,25,27,24,25,22,25,17,1,-0.12727272727272657,24.000000000000004
Eastern Cape,Palmietfontein,Sexual Offences,35,51,49,36,29,33,28,35,41,42,45,1,-0.1181818181818184,39.13636363636365
Eastern Cape,Bridge Camp,Sexual Offences,12,22,22,16,18,21,22,26,19,15,12,1,-0.11818181818181803,19.22727272727273
Northern Cape,Kamieskroon,Sexual Offences,11,14,6,17,11,16,11,7,11,7,15,1,-0.11818181818181776,12.045454545454545
Western Cape,Ashton,Sexual Offences,33,37,28,30,38,48,50,40,36,41,16,1,-0.11818181818181726,36.68181818181818
Limpopo,Waterval,Sexual Offences,80,45,48,53,63,68,65,61,51,55,64,1,-0.11818181818181457,59.95454545454544
Eastern Cape,Floukraal,Sexual Offences,1,2,2,3,1,1,4,1,1,0,1,1,-0.10909090909090913,2.0909090909090913
Free State,Cornelia,Sexual Offences,1,6,8,9,6,4,8,7,3,1,6,1,-0.10909090909090913,5.909090909090911
Kwazulu/Natal,Boston,Sexual Offences,3,10,3,6,12,5,4,6,3,4,7,1,-0.10909090909090906,6.272727272727273
Mpumalanga,Sheepmoor,Sexual Offences,7,12,8,11,6,8,7,7,9,10,7,1,-0.1090909090909089,8.90909090909091
Kwazulu/Natal,Rietvlei,Sexual Offences,3,4,6,5,1,3,10,2,1,4,3,1,-0.10909090909090884,4.363636363636363
Eastern Cape,Cookhouse,Sexual Offences,22,22,27,18,22,21,26,23,20,27,17,1,-0.10909090909090874,22.818181818181827
Free State,Vredefort,Sexual Offences,20,18,26,30,23,30,20,24,23,21,20,1,-0.10909090909090874,23.72727272727273
Eastern Cape,Mooiplaas,Sexual Offences,23,13,22,11,18,15,21,15,20,10,22,1,-0.10909090909090834,17.81818181818182
Northern Cape,Witdraai,Sexual Offences,5,4,5,2,4,5,4,2,3,4,4,1,-0.09999999999999998,4.318181818181818
Eastern Cape,Tyefu,Sexual Offences,17,6,6,6,12,9,14,12,13,7,7,1,-0.09999999999999994,10.40909090909091
Limpopo,Tolwe,Sexual Offences,1,4,5,3,3,6,3,4,3,1,2,1,-0.09999999999999988,3.6818181818181808
Northern Cape,Hondeklip Bay,Sexual Offences,1,6,2,1,4,4,2,1,2,4,1,1,-0.09090909090909091,3.0000000000000004
North West,Hartbeespoortdam,Sexual Offences,27,43,44,41,38,41,36,38,30,43,35,1,-0.09090909090909084,38.27272727272729
Eastern Cape,Mpisi,Sexual Offences,9,11,15,5,22,13,9,6,14,12,9,1,-0.09090909090909072,11.81818181818182
Northern Cape,Rietfontein,Sexual Offences,8,6,4,5,8,6,6,4,5,5,7,1,-0.09090909090909066,6.272727272727273
Kwazulu/Natal,Umbumbulu,Sexual Offences,38,44,30,41,45,52,51,38,46,42,28,1,-0.09090909090909047,41.81818181818183
North West,Biesiesvlei,Sexual Offences,5,8,12,13,9,22,19,18,9,4,4,1,-0.09090909090909037,11.636363636363635
Kwazulu/Natal,Esikhaleni,Sexual Offences,145,169,115,123,137,152,98,142,146,131,155,1,-0.09090909090908811,138.00000000000003
Eastern Cape,Tabase,Sexual Offences,4,6,6,2,2,5,2,5,8,2,3,1,-0.08181818181818196,4.500000000000002
Northern Cape,Norvalspont,Sexual Offences,1,4,4,4,3,4,2,1,2,5,1,1,-0.08181818181818189,3.2272727272727284
Eastern Cape,Rossouw,Sexual Offences,3,0,0,2,1,1,1,0,0,0,2,1,-0.08181818181818179,1.3181818181818181
Eastern Cape,Lukholweni,Sexual Offences,8,10,8,11,8,9,11,12,9,7,7,1,-0.08181818181818136,9.5
Gauteng,Alberton,Sexual Offences,66,72,61,60,74,83,79,54,69,73,60,1,-0.08181818181818105,68.68181818181819
Eastern Cape,Thomas River,Sexual Offences,1,1,1,0,1,0,3,1,0,0,0,1,-0.0727272727272727,1.0909090909090908
Gauteng,Devon,Sexual Offences,12,9,11,20,8,6,8,14,9,9,14,1,-0.07272727272727235,11.272727272727272
Western Cape,Mowbray,Sexual Offences,7,14,10,12,6,10,6,14,12,7,9,1,-0.07272727272727232,10.090909090909092
Kwazulu/Natal,New Hanover,Sexual Offences,18,23,19,21,26,24,20,26,16,21,19,1,-0.07272727272727224,21.54545454545455
Kwazulu/Natal,Melmoth,Sexual Offences,75,81,74,59,90,63,75,86,75,81,65,1,-0.07272727272727059,75.27272727272727
Kwazulu/Natal,Mpungamhlophe,Sexual Offences,14,12,10,13,11,17,16,15,10,13,10,1,-0.06363636363636384,13.136363636363642
Free State,Smithfield,Sexual Offences,15,9,16,10,13,13,17,18,11,11,11,1,-0.06363636363636384,13.409090909090914
North West,Vorstershoop,Sexual Offences,1,1,0,1,0,0,4,0,0,0,0,1,-0.06363636363636364,0.9545454545454547
Western Cape,Laaiplek,Sexual Offences,9,10,9,16,11,16,10,17,10,11,6,1,-0.06363636363636357,11.681818181818183
Free State,Roadside,Sexual Offences,1,1,3,1,0,1,1,1,0,0,2,1,-0.06363636363636357,1.318181818181818
Kwazulu/Natal,Town Hill,Sexual Offences,7,4,6,1,9,1,8,5,3,4,6,1,-0.06363636363636356,5.227272727272728
Free State,Arlington,Sexual Offences,5,2,7,3,1,8,1,8,5,3,2,1,-0.06363636363636352,4.409090909090909
Kwazulu/Natal,Camperdown,Sexual Offences,22,22,16,26,24,14,14,19,26,20,21,1,-0.06363636363636316,20.681818181818187
Kwazulu/Natal,Gowan Lea,Sexual Offences,16,16,24,23,16,27,32,15,11,19,20,1,-0.06363636363636271,20.227272727272723
Kwazulu/Natal,Groenvlei,Sexual Offences,1,3,2,0,1,3,0,1,2,0,2,1,-0.05454545454545453,1.6363636363636365
Eastern Cape,Ida,Sexual Offences,1,1,2,1,0,0,1,2,2,0,0,1,-0.05454545454545449,1.1818181818181814
Northern Cape,Plooysburg,Sexual Offences,2,1,1,0,5,3,2,1,1,1,1,1,-0.05454545454545449,1.909090909090909
Limpopo,Hoopdal,Sexual Offences,1,3,2,3,3,2,2,3,0,2,2,1,-0.05454545454545435,2.363636363636363
Western Cape,Rondebosch,Sexual Offences,10,11,10,10,3,10,9,9,5,10,12,1,-0.0454545454545457,9.22727272727273
Eastern Cape,Elands Height,Sexual Offences,0,1,0,0,1,0,0,0,0,0,0,1,-0.045454545454545456,0.40909090909090917
Eastern Cape,Henderson,Sexual Offences,0,0,0,4,0,0,1,1,0,0,0,1,-0.04545454545454542,0.7727272727272727
Kwazulu/Natal,Hattingspruit,Sexual Offences,16,7,6,5,4,12,9,9,10,7,10,1,-0.04545454545454535,8.863636363636363
Kwazulu/Natal,Hilton-Kzn,Sexual Offences,5,7,4,9,6,10,6,5,7,3,7,1,-0.04545454545454508,6.499999999999998
Western Cape,Milnerton,Sexual Offences,94,118,105,106,119,160,123,111,94,104,108,1,-0.04545454545454104,113.13636363636364
Northern Cape,Komaggas,Sexual Offences,7,8,6,15,4,10,9,7,11,6,7,1,-0.03636363636363644,8.363636363636367
Eastern Cape,Khubusidrift,Sexual Offences,0,1,0,0,0,0,0,0,0,0,0,1,-0.03636363636363635,0.27272727272727265
Eastern Cape,Mbizeni,Sexual Offences,1,2,0,1,1,0,2,2,2,0,0,1,-0.03636363636363629,1.1818181818181814
Northern Cape,Nieuwoudtville,Sexual Offences,2,8,2,2,6,5,4,7,3,3,3,1,-0.036363636363636195,4.2727272727272725
Limpopo,Alldays,Sexual Offences,4,5,7,5,8,4,6,5,7,7,2,1,-0.036363636363636175,5.636363636363636
Mpumalanga,Lothair,Sexual Offences,13,16,10,12,19,9,15,17,13,10,14,1,-0.036363636363636175,13.63636363636364
Mpumalanga,Morgenzon Transvaal,Sexual Offences,13,8,8,17,19,15,9,6,20,16,5,1,-0.03636363636363612,12.545454545454547
Limpopo,Masisi,Sexual Offences,13,10,14,9,12,14,14,8,16,10,11,1,-0.036363636363636063,12.090909090909092
Western Cape,Bothasig,Sexual Offences,15,9,12,14,22,11,15,9,15,10,15,1,-0.03636363636363597,13.545454545454547
Limpopo,Groblersdal,Sexual Offences,24,25,19,27,23,13,27,22,18,20,29,1,-0.03636363636363579,22.636363636363637
Kwazulu/Natal,Mahlabathini,Sexual Offences,32,33,39,36,42,48,46,44,32,31,33,1,-0.03636363636363567,38.000000000000014
Mpumalanga,Mahamba,Sexual Offences,6,7,1,1,1,4,1,4,6,6,2,1,-0.027272727272727407,3.681818181818183
Free State,Heuningspruit,Sexual Offences,2,0,1,2,2,1,1,4,1,1,0,1,-0.027272727272727233,1.5000000000000002
Limpopo,Waterpoort,Sexual Offences,0,0,0,2,2,1,1,1,0,0,0,1,-0.027272727272727226,0.7727272727272726
Free State,Bothaville,Sexual Offences,96,82,83,109,97,83,115,138,97,73,79,1,-0.02727272727272651,95.7727272727273
Eastern Cape,Hogsback,Sexual Offences,2,3,4,6,1,3,1,5,2,2,4,1,-0.01818181818181827,3.0909090909090917
Northern Cape,Kleinsee,Sexual Offences,0,2,1,0,1,0,0,1,0,2,0,1,-0.018181818181818174,0.7272727272727273
Western Cape,Gans Bay,Sexual Offences,19,17,19,24,24,28,21,33,19,14,18,1,-0.018181818181816686,21.54545454545454
North West,Mokopong,Sexual Offences,0,1,0,0,0,0,0,0,1,0,0,1,-0.009090909090909097,0.22727272727272738
Limpopo,Rakgoadi,Sexual Offences,0,0,0,0,0,0,0,0,0,0,18,1,0.0,0.0
Limpopo,Mokwakwaila,Sexual Offences,0,0,0,0,0,0,0,0,0,0,35,1,0.0,0.0
Northern Cape,Boetsap,Sexual Offences,1,0,0,0,1,4,0,0,2,0,0,1,3.112960448879962e-17,0.7272727272727271
Eastern Cape,Kolomane,Sexual Offences,1,1,1,1,2,2,1,1,1,0,2,1,6.217419187119109e-17,1.1818181818181817
Limpopo,Makuya,Sexual Offences,5,7,9,8,3,8,7,9,6,9,4,1,8.616592232083497e-17,6.818181818181819
Eastern Cape,Fort Brown,Sexual Offences,2,0,0,1,1,3,1,2,0,1,1,1,0.0090909090909091,1.0454545454545454
Eastern Cape,Bathurst,Sexual Offences,21,14,23,19,19,23,24,26,24,15,16,1,0.009090909090909703,20.318181818181813
Northern Cape,Barkly West,Sexual Offences,32,15,31,34,32,19,27,27,26,30,27,1,0.009090909090909961,27.22727272727273
Free State,Rouxville,Sexual Offences,10,11,9,10,10,8,8,14,7,9,12,1,0.018181818181817983,9.72727272727273
Northern Cape,Noenieput,Sexual Offences,0,0,0,0,2,1,0,0,0,1,0,1,0.01818181818181819,0.27272727272727276
North West,Makgobistad,Sexual Offences,14,32,14,21,10,24,19,32,22,15,17,1,0.01818181818181823,19.909090909090917
Eastern Cape,Balfour,Sexual Offences,11,10,6,10,17,6,15,7,15,12,6,1,0.018181818181818552,10.363636363636362
North West,Pudimoe,Sexual Offences,35,34,37,32,31,37,32,51,30,30,35,1,0.018181818181819482,34.81818181818182
Kwazulu/Natal,Mtunzini,Sexual Offences,95,93,91,88,110,95,88,106,91,105,83,1,0.01818181818182064,94.9090909090909
Western Cape,Vredenburg,Sexual Offences,68,56,48,48,83,63,72,66,68,54,53,1,0.018181818181822126,61.63636363636363
Western Cape,Langebaan,Sexual Offences,3,5,11,13,9,12,10,9,7,8,5,1,0.027272727272727327,8.227272727272728
Limpopo,Tuinplaas,Sexual Offences,1,2,1,3,2,1,0,4,0,1,3,1,0.02727272727272734,1.4999999999999998
Kwazulu/Natal,Nondweni,Sexual Offences,12,8,6,9,19,14,7,12,11,4,14,1,0.02727272727272737,10.409090909090912
Mpumalanga,Waterval Boven,Sexual Offences,9,11,7,8,10,14,11,15,5,7,11,1,0.027272727272727566,9.681818181818183
Mpumalanga,Chrissiesmeer,Sexual Offences,18,10,2,13,9,4,10,15,13,14,8,1,0.0363636363636362,10.363636363636369
Free State,Rosendal,Sexual Offences,7,7,5,7,6,7,6,5,7,10,5,1,0.03636363636363641,6.363636363636363
Free State,Memel,Sexual Offences,7,7,4,6,5,4,2,8,6,5,8,1,0.03636363636363642,5.454545454545455
Kwazulu/Natal,Louwsburg,Sexual Offences,7,13,5,9,15,17,6,17,9,8,8,1,0.03636363636363677,10.181818181818182
Kwazulu/Natal,Mbongolwane,Sexual Offences,32,26,26,22,36,37,28,29,33,29,25,1,0.03636363636363723,29.181818181818183
Limpopo,Levubu,Sexual Offences,44,53,72,58,65,48,59,64,63,52,50,1,0.04545454545454499,56.863636363636374
Mpumalanga,Ngodwana,Sexual Offences,10,5,9,7,2,6,5,6,10,4,11,1,0.04545454545454542,6.590909090909091
Northern Cape,Vanderkloof,Sexual Offences,1,1,2,4,0,2,0,1,1,2,3,1,0.045454545454545484,1.3181818181818181
Free State,Springfontein,Sexual Offences,7,5,4,9,9,9,4,9,7,4,8,1,0.045454545454545636,6.590909090909092
Limpopo,Hoedspruit,Sexual Offences,33,27,26,37,30,18,35,38,31,29,28,1,0.04545454545454567,29.95454545454546
Mpumalanga,Perdekop,Sexual Offences,13,8,6,3,7,6,5,6,9,11,9,1,0.045454545454545726,7.318181818181816
Western Cape,Philadelphia,Sexual Offences,5,8,16,13,15,18,16,15,10,5,11,1,0.04545454545454607,11.772727272727272
Limpopo,Tshilwavhusiku,Sexual Offences,49,59,51,42,48,36,46,47,38,53,61,1,0.04545454545454634,47.95454545454545
Northern Cape,Van Zylsrus,Sexual Offences,1,1,1,2,3,1,2,1,2,0,3,1,0.0545454545454546,1.2727272727272727
Kwazulu/Natal,Charlestown,Sexual Offences,5,3,4,5,6,6,5,7,2,4,6,1,0.05454545454545476,4.545454545454545
Western Cape,Prince Albert,Sexual Offences,19,11,9,13,16,23,20,22,16,8,14,1,0.05454545454545479,15.272727272727272
Western Cape,Elands Bay,Sexual Offences,6,7,9,2,7,13,6,6,12,2,8,1,0.05454545454545486,6.8181818181818175
Free State,Excelsior,Sexual Offences,10,8,8,8,16,12,14,15,9,7,9,1,0.05454545454545505,10.272727272727272
Free State,Boshof,Sexual Offences,17,19,15,24,31,23,21,19,28,12,20,1,0.05454545454545528,20.545454545454543
Northern Cape,Danielskuil,Sexual Offences,22,16,14,12,19,18,20,19,13,12,24,1,0.05454545454545532,16.909090909090907
Eastern Cape,Vulindlela,Sexual Offences,82,116,95,91,106,99,94,85,121,83,99,1,0.06363636363636602,97.04545454545456
Kwazulu/Natal,Osizweni,Sexual Offences,173,134,133,159,170,162,189,176,133,135,163,1,0.06363636363636627,156.68181818181822
Northern Cape,Kagisho,Sexual Offences,0,0,0,87,87,60,51,68,69,85,83,1,0.07142857142857266,73.28571428571428
Western Cape,Riebeek West,Sexual Offences,40,34,40,26,37,35,32,40,38,43,31,1,0.07272727272727196,35.63636363636365
Limpopo,Rust De Winter,Sexual Offences,0,2,0,0,1,0,0,1,0,0,3,1,0.07272727272727271,0.2727272727272731
Mpumalanga,Grootvlei,Sexual Offences,5,9,6,12,10,11,8,12,7,12,4,1,0.07272727272727274,8.363636363636365
Northern Cape,Belmont,Sexual Offences,1,0,0,3,0,0,2,0,1,1,2,1,0.07272727272727274,0.5454545454545456
Eastern Cape,Dordrecht,Sexual Offences,28,16,22,16,15,15,13,25,17,19,27,1,0.07272727272727302,19.0
Western Cape,Touws River,Sexual Offences,16,13,17,19,24,21,19,28,23,6,17,1,0.07272727272727333,18.09090909090909
Mpumalanga,Dientjie,Sexual Offences,6,10,13,6,14,8,13,7,9,6,13,1,0.07272727272727346,9.181818181818182
Eastern Cape,Berlin,Sexual Offences,15,19,11,25,21,19,20,13,15,22,17,1,0.08181818181818176,17.500000000000004
Mpumalanga,Mbuzini,Sexual Offences,6,15,9,16,14,7,16,9,7,13,13,1,0.08181818181818201,10.954545454545457
Limpopo,Motetema,Sexual Offences,78,99,83,94,77,86,90,98,97,88,76,1,0.08181818181818383,87.40909090909092
Northern Cape,Vosburg,Sexual Offences,2,1,3,1,6,4,5,5,1,2,3,1,0.09090909090909097,2.545454545454545
Kwazulu/Natal,Westville,Sexual Offences,29,28,37,32,33,27,30,18,49,28,30,1,0.090909090909091,30.54545454545455
Eastern Cape,Doringkloof,Sexual Offences,1,2,0,2,1,1,1,6,2,1,1,1,0.09090909090909102,1.1818181818181817
Limpopo,Tshamutumbu,Sexual Offences,8,17,6,7,10,14,14,12,11,10,10,1,0.09999999999999991,10.318181818181822
Western Cape,Riviersonderend,Sexual Offences,12,16,8,19,17,21,9,9,20,13,15,1,0.09999999999999991,13.954545454545459
North West,Mooifontein,Sexual Offences,31,18,15,19,31,22,20,32,26,24,19,1,0.10909090909090888,22.818181818181827
Mpumalanga,Ekulindeni,Sexual Offences,4,5,4,5,6,2,6,6,0,8,6,1,0.10909090909090911,4.181818181818183
Northern Cape,Nababeep,Sexual Offences,25,32,31,31,28,50,25,22,43,30,26,1,0.10909090909091017,30.636363636363633
North West,Schweizer-Reneke,Sexual Offences,14,14,16,12,11,19,12,21,20,12,12,1,0.11818181818181785,14.227272727272734
Western Cape,Saldanha,Sexual Offences,35,31,23,26,31,29,33,41,24,28,33,1,0.11818181818181805,29.77272727272728
Western Cape,Lutzville,Sexual Offences,22,33,35,24,21,34,20,24,40,29,25,1,0.11818181818181826,27.318181818181824
Kwazulu/Natal,Helpmekaar,Sexual Offences,4,7,2,7,3,3,3,4,10,2,7,1,0.1181818181818183,4.136363636363638
Kwazulu/Natal,Ngome,Sexual Offences,5,8,8,15,11,16,15,13,4,8,10,1,0.11818181818181853,9.681818181818182
Free State,Steunmekaar,Sexual Offences,1,1,0,1,0,2,0,5,1,3,0,1,0.1272727272727272,0.6363636363636369
Mpumalanga,Davel,Sexual Offences,11,9,10,10,5,8,11,20,9,8,10,1,0.12727272727272734,9.454545454545457
Limpopo,Zaaiplaas,Sexual Offences,22,14,15,20,20,16,13,19,23,15,21,1,0.12727272727272823,17.36363636363636
Northern Cape,Hanover,Sexual Offences,3,8,12,10,5,6,11,15,5,8,7,1,0.13636363636363624,7.500000000000002
Limpopo,Haenertsburg,Sexual Offences,3,5,8,6,7,2,2,4,4,9,7,1,0.13636363636363644,4.5
Western Cape,Laingsburg,Sexual Offences,13,10,9,9,10,7,13,14,9,8,15,1,0.13636363636363658,9.954545454545457
Free State,Clarens,Sexual Offences,7,6,5,10,5,8,7,9,5,6,10,1,0.13636363636363658,6.409090909090909
Gauteng,Ivory Park,Sexual Offences,199,218,185,133,166,174,170,138,161,220,212,1,0.13636363636363866,178.95454545454547
Limpopo,Leboeng,Sexual Offences,5,12,15,12,16,11,17,8,10,14,11,1,0.1454545454545455,11.181818181818183
Northern Cape,Keimoes,Sexual Offences,37,42,28,34,39,30,34,38,40,35,38,1,0.14545454545454561,35.18181818181819
Free State,Winburg,Sexual Offences,25,23,17,18,38,23,20,26,21,26,24,1,0.15454545454545418,22.954545454545457
Kwazulu/Natal,Ingogo,Sexual Offences,1,4,2,3,1,0,5,5,3,3,3,1,0.15454545454545454,1.954545454545455
Western Cape,Doring Bay,Sexual Offences,3,3,3,0,2,1,2,7,4,3,3,1,0.15454545454545465,2.045454545454546
Free State,Trompsburg,Sexual Offences,6,6,9,5,8,8,12,10,10,6,6,1,0.1545454545454547,7.045454545454546
Kwazulu/Natal,Franklin,Sexual Offences,6,2,2,1,5,4,5,4,3,3,7,1,0.16363636363636358,3.000000000000001
Eastern Cape,Rietbron,Sexual Offences,1,0,2,1,3,3,2,5,0,3,2,1,0.1636363636363637,1.1818181818181819
Northern Cape,Aggeneys,Sexual Offences,0,1,3,0,0,2,3,4,0,0,4,1,0.1636363636363637,0.7272727272727272
Eastern Cape,Jamestown,Sexual Offences,6,10,8,15,10,10,6,6,9,18,7,1,0.16363636363636397,8.727272727272727
Kwazulu/Natal,Amangwe,Sexual Offences,48,41,38,35,37,44,48,55,34,36,48,1,0.17272727272727262,41.31818181818181
Northern Cape,Olifantshoek,Sexual Offences,18,25,18,17,15,17,19,28,23,17,20,1,0.17272727272727267,18.863636363636367
Eastern Cape,Committees,Sexual Offences,0,0,0,0,0,0,0,1,0,3,1,1,0.17272727272727267,-0.40909090909090884
Kwazulu/Natal,Harding,Sexual Offences,58,60,56,73,70,66,65,83,76,51,54,1,0.17272727272727298,63.863636363636374
North West,Reivilo,Sexual Offences,6,5,3,9,7,8,6,6,10,5,7,1,0.172727272727273,5.68181818181818
Free State,Edenburg,Sexual Offences,17,14,9,20,18,17,16,25,22,12,13,1,0.17272727272727317,15.772727272727275
Gauteng,Linden,Sexual Offences,36,30,52,45,47,57,38,45,36,34,48,1,0.17272727272727423,41.68181818181818
Western Cape,Nuwerus,Sexual Offences,4,2,5,2,7,10,9,2,10,4,3,1,0.18181818181818185,4.363636363636364
Kwazulu/Natal,Prestbury,Sexual Offences,16,9,12,12,14,13,11,17,16,13,13,1,0.18181818181818193,12.363636363636365
Northern Cape,Noupoort,Sexual Offences,15,13,8,13,9,26,19,11,16,17,10,1,0.19090909090909075,13.318181818181822
Kwazulu/Natal,Glendale,Sexual Offences,15,8,11,9,16,16,14,9,8,15,16,1,0.19999999999999965,11.454545454545459
Northern Cape,Loxton,Sexual Offences,3,2,4,3,1,4,8,7,5,3,3,1,0.20000000000000007,2.90909090909091
Eastern Cape,Punzana,Sexual Offences,11,23,24,24,20,29,21,34,26,8,22,1,0.20000000000000043,21.0
Limpopo,Musina,Sexual Offences,41,61,57,91,96,75,70,90,97,60,28,1,0.2090909090909093,68.59090909090911
Northern Cape,Garies,Sexual Offences,10,3,6,11,7,9,9,11,6,7,11,1,0.20909090909090938,7.136363636363637
North West,Klerkskraal,Sexual Offences,4,9,14,3,4,4,17,9,13,8,5,1,0.20909090909090947,7.136363636363637
Western Cape,Vanrhynsdorp,Sexual Offences,11,11,5,4,23,12,13,15,15,9,9,1,0.21818181818181834,10.454545454545457
Kwazulu/Natal,Hibberdene,Sexual Offences,95,70,78,79,117,103,87,84,88,96,77,1,0.21818181818181845,87.45454545454548
North West,Stilfontein,Sexual Offences,29,24,15,33,41,25,31,38,29,27,23,1,0.21818181818181873,27.545454545454543
Kwazulu/Natal,Weenen,Sexual Offences,12,15,16,21,25,17,29,13,13,19,18,1,0.22727272727272754,16.863636363636363
Eastern Cape,Seymour,Sexual Offences,18,5,3,10,7,10,9,11,20,5,12,1,0.22727272727272754,8.863636363636363
Eastern Cape,Lady Grey,Sexual Offences,17,13,15,12,14,17,11,11,13,12,25,1,0.22727272727272768,13.409090909090912
Kwazulu/Natal,Greytown,Sexual Offences,48,56,49,50,52,54,54,56,44,55,54,1,0.2272727272727286,50.86363636363638
Western Cape,Hopefield,Sexual Offences,3,7,7,7,10,15,5,6,11,11,4,1,0.2363636363636364,6.636363636363638
North West,Boshoek,Sexual Offences,4,0,2,4,4,5,4,6,8,4,2,1,0.25454545454545463,2.636363636363637
Kwazulu/Natal,Nquthu,Sexual Offences,55,75,53,69,75,79,51,65,72,62,66,1,0.25454545454545546,64.36363636363639
Kwazulu/Natal,Highflats,Sexual Offences,41,37,43,44,36,55,46,43,50,43,36,1,0.2545454545454558,41.81818181818183
Kwazulu/Natal,Winterton,Sexual Offences,12,8,20,16,20,22,14,15,17,12,18,1,0.2636363636363636,14.500000000000002
Eastern Cape,Tylden,Sexual Offences,3,2,3,1,0,5,3,5,4,7,2,1,0.2636363636363636,1.8636363636363638
Eastern Cape,Somerset East,Sexual Offences,28,29,29,39,30,40,28,31,41,23,35,1,0.26363636363636467,30.77272727272727
Free State,Dealesville,Sexual Offences,13,17,16,24,13,27,31,17,18,12,21,1,0.27272727272727354,17.636363636363637
Mpumalanga,Carolina,Sexual Offences,24,28,32,27,29,28,24,19,28,30,35,1,0.27272727272727376,26.272727272727273
Northern Cape,Niekerkshoop,Sexual Offences,4,1,3,4,0,3,4,3,3,7,5,1,0.2818181818181818,1.954545454545455
Eastern Cape,Hofmeyr,Sexual Offences,12,8,16,15,7,10,8,13,19,13,13,1,0.2818181818181821,10.772727272727275
Northern Cape,Windsorton,Sexual Offences,4,15,13,6,7,8,11,5,10,12,14,1,0.2818181818181822,8.136363636363637
Free State,Edenville,Sexual Offences,6,9,3,10,10,6,18,10,6,9,9,1,0.29090909090909095,7.272727272727273
Free State,Bayswater,Sexual Offences,11,8,12,10,7,10,6,18,15,10,11,1,0.2909090909090913,9.272727272727273
