Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Kwazulu/Natal,Howick,Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,0,1,1,0.0818181818181818,-0.1363636363636363
Eastern Cape,Maluti,Sexual offences as result of police action,0,0,0,0,0,0,3,1,0,1,0,1,0.0818181818181818,0.0454545454545455
Kwazulu/Natal,Mountain Rise,Sexual offences as result of police action,0,0,0,0,0,0,4,1,1,0,0,1,0.08181818181818182,0.13636363636363635
Kwazulu/Natal,Mariannhill,Sexual offences as result of police action,0,0,0,0,0,0,1,2,0,1,0,1,0.08181818181818182,-0.04545454545454546
Eastern Cape,Ntabankulu,Sexual offences as result of police action,0,0,0,0,0,0,2,2,1,0,0,1,0.08181818181818182,0.04545454545454543
Gauteng,Erasmia,Sexual offences as result of police action,0,0,0,0,0,0,2,1,0,0,1,1,0.08181818181818183,-0.0454545454545455
Gauteng,Cleveland,Sexual offences as result of police action,0,0,0,0,0,0,2,1,0,0,1,1,0.08181818181818183,-0.0454545454545455
Eastern Cape,Ngqeleni,Sexual offences as result of police action,0,0,0,0,0,0,2,1,0,0,1,1,0.08181818181818183,-0.0454545454545455
Eastern Cape,Ngcobo,Sexual offences as result of police action,0,0,0,0,0,0,2,1,0,0,1,1,0.08181818181818183,-0.0454545454545455
Northern Cape,Galeshewe,Sexual offences as result of police action,0,0,0,0,0,0,0,0,3,0,0,1,0.08181818181818183,-0.13636363636363638
Gauteng,Orange Farms,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,1,0,1,0.0909090909090909,-0.1818181818181817
Free State,Jagersfontein,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,0,2,1,0.0909090909090909,-0.2727272727272727
Western Cape,Paarl East,Sexual offences as result of police action,0,0,0,0,0,0,1,2,0,0,1,1,0.0909090909090909,-0.09090909090909077
Northern Cape,Prieska,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,1,1,1,0.0909090909090909,-0.1818181818181817
Mpumalanga,Hazyview,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,0,2,1,0.0909090909090909,-0.2727272727272727
Eastern Cape,Burgersdorp,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,1,1,1,0.0909090909090909,-0.1818181818181817
Free State,Bethlehem,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,1,0,1,0.0909090909090909,-0.1818181818181817
Western Cape,Ocean View,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,0,2,1,0.0909090909090909,-0.2727272727272727
Limpopo,Bela-Bela,Sexual offences as result of police action,0,0,0,0,0,0,2,4,0,0,0,1,0.09090909090909091,0.09090909090909105
North West,Mmakau,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,0,1,1,0.09090909090909091,-0.18181818181818185
Gauteng,Ga-Rankuwa,Sexual offences as result of police action,0,0,0,0,0,0,5,0,0,0,1,1,0.09090909090909093,0.09090909090909098
Gauteng,Vereeniging,Sexual offences as result of police action,0,0,0,0,0,0,3,1,0,0,1,1,0.09090909090909093,-2.6734650808640397e-17
Western Cape,Ceres,Sexual offences as result of police action,0,0,0,0,0,0,3,1,0,0,1,1,0.09090909090909093,-2.6734650808640397e-17
Gauteng,Cullinan,Sexual offences as result of police action,0,0,0,0,0,0,1,3,1,0,0,1,0.09090909090909094,-9.36836181958249e-17
Western Cape,Athlone,Sexual offences as result of police action,0,0,0,0,0,0,6,2,0,0,0,1,0.09090909090909095,0.2727272727272727
Western Cape,Mfuleni,Sexual offences as result of police action,0,0,0,0,0,0,1,1,1,0,1,1,0.09999999999999999,-0.13636363636363635
Eastern Cape,Afsondering,Sexual offences as result of police action,0,0,0,0,0,0,1,3,0,1,0,1,0.09999999999999999,-0.04545454545454543
Eastern Cape,Qumbu,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,0,2,1,0.09999999999999999,-0.22727272727272724
Gauteng,Yeoville,Sexual offences as result of police action,0,0,0,0,0,0,1,3,0,1,0,1,0.09999999999999999,-0.04545454545454543
Eastern Cape,Kabega Park,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,0,1,1,0.09999999999999999,-0.22727272727272724
Western Cape,Gugulethu,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,0,2,1,0.09999999999999999,-0.22727272727272724
North West,Mahikeng,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,0,2,1,0.09999999999999999,-0.22727272727272724
Western Cape,Maitland,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,0,2,1,0.09999999999999999,-0.22727272727272724
Kwazulu/Natal,Kwandengezi,Sexual offences as result of police action,0,0,0,0,0,0,1,1,1,0,1,1,0.09999999999999999,-0.13636363636363635
North West,Tlhabane,Sexual offences as result of police action,0,0,0,0,0,0,4,1,0,0,1,1,0.1,0.04545454545454546
Gauteng,Sandringham,Sexual offences as result of police action,0,0,0,0,0,0,3,1,2,0,0,1,0.10000000000000002,0.045454545454545366
Mpumalanga,Vosman,Sexual offences as result of police action,0,0,0,0,0,0,0,0,1,1,1,1,0.10909090909090906,-0.27272727272727254
Limpopo,Alldays,Sexual offences as result of police action,0,0,0,0,0,0,0,0,1,1,1,1,0.10909090909090906,-0.27272727272727254
Kwazulu/Natal,Esikhaleni,Sexual offences as result of police action,0,0,0,0,0,0,0,2,0,2,0,1,0.10909090909090906,-0.18181818181818163
Kwazulu/Natal,Eshowe,Sexual offences as result of police action,0,0,0,0,0,0,0,0,1,1,1,1,0.10909090909090906,-0.27272727272727254
Kwazulu/Natal,Msinga,Sexual offences as result of police action,0,0,0,0,0,0,0,0,1,1,1,1,0.10909090909090906,-0.27272727272727254
Western Cape,Ravensmead,Sexual offences as result of police action,0,0,0,0,0,0,1,1,3,0,0,1,0.10909090909090906,-0.09090909090909075
Kwazulu/Natal,Town Hill,Sexual offences as result of police action,0,0,0,0,0,0,0,1,0,0,2,1,0.10909090909090909,-0.27272727272727265
Western Cape,Strandfontein,Sexual offences as result of police action,0,0,0,0,0,0,0,6,0,0,0,1,0.10909090909090909,1.5307820234776958e-16
Gauteng,Kwa Thema,Sexual offences as result of police action,0,0,0,0,0,0,1,1,0,1,1,1,0.10909090909090909,-0.18181818181818168
Free State,Phuthaditjhaba,Sexual offences as result of police action,0,0,0,0,0,0,3,0,0,1,1,1,0.10909090909090909,-0.09090909090909072
Mpumalanga,Bethal,Sexual offences as result of police action,0,0,0,0,0,0,2,1,1,0,1,1,0.10909090909090911,-0.09090909090909084
Gauteng,Moroka,Sexual offences as result of police action,0,0,0,0,0,0,1,3,0,0,1,1,0.10909090909090911,-0.09090909090909088
Limpopo,Jane Furse,Sexual offences as result of police action,0,0,0,0,0,0,1,2,0,2,0,1,0.11818181818181815,-0.13636363636363616
Free State,Bainsvlei,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,3,0,1,0.11818181818181815,-0.22727272727272713
Western Cape,Grassy Park,Sexual offences as result of police action,0,0,0,0,0,0,0,0,3,1,0,1,0.11818181818181817,-0.2272727272727272
Kwazulu/Natal,Ulundi,Sexual offences as result of police action,0,0,0,0,0,0,0,1,2,0,1,1,0.1181818181818182,-0.2272727272727274
Western Cape,Riebeek West,Sexual offences as result of police action,0,0,0,0,0,0,1,1,0,0,2,1,0.1181818181818182,-0.2272727272727274
Gauteng,Meadowlands,Sexual offences as result of police action,0,0,0,0,0,0,3,2,2,0,0,1,0.1181818181818182,0.045454545454545504
Eastern Cape,Flagstaff,Sexual offences as result of police action,0,0,0,0,0,0,1,2,1,0,1,1,0.1181818181818182,-0.13636363636363635
Gauteng,Kagiso,Sexual offences as result of police action,0,0,0,0,0,0,0,1,2,0,1,1,0.1181818181818182,-0.2272727272727274
Northern Cape,Hondeklip Bay,Sexual offences as result of police action,0,0,0,0,0,0,1,1,0,0,2,1,0.1181818181818182,-0.2272727272727274
Kwazulu/Natal,Umhlali,Sexual offences as result of police action,0,0,0,0,0,0,2,1,3,0,0,1,0.1181818181818182,-0.04545454545454537
Western Cape,Bothasig,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,1,1,1,0.12727272727272726,-0.27272727272727265
Eastern Cape,Mzamba,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,1,1,1,0.12727272727272726,-0.27272727272727265
Limpopo,'Rankin''S Pass',Sexual offences as result of police action,0,0,0,0,0,0,0,2,2,1,0,1,0.12727272727272726,-0.1818181818181817
Free State,Sasolburg,Sexual offences as result of police action,0,0,0,0,0,0,2,0,4,0,0,1,0.1272727272727273,-0.09090909090909086
Eastern Cape,'King William''S Town',Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,0,2,1,0.1272727272727273,-0.2727272727272727
Mpumalanga,Mhluzi,Sexual offences as result of police action,0,0,0,0,0,0,0,2,0,0,2,1,0.1272727272727273,-0.2727272727272727
Gauteng,Ivory Park,Sexual offences as result of police action,0,0,0,0,0,0,2,2,1,0,1,1,0.1272727272727273,-0.09090909090909086
Kwazulu/Natal,Estcourt,Sexual offences as result of police action,0,0,0,0,0,0,1,1,2,0,1,1,0.1272727272727273,-0.18181818181818193
Kwazulu/Natal,Newcastle,Sexual offences as result of police action,0,0,0,0,0,0,2,2,1,0,1,1,0.1272727272727273,-0.09090909090909086
Free State,Batho,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,0,3,1,0.13636363636363633,-0.40909090909090906
Western Cape,Camps Bay,Sexual offences as result of police action,0,0,0,0,0,0,1,3,0,2,0,1,0.13636363636363633,-0.13636363636363621
Free State,Van Stadensrus,Sexual offences as result of police action,0,0,0,0,0,0,0,1,0,2,1,1,0.13636363636363633,-0.3181818181818179
Gauteng,Norkempark,Sexual offences as result of police action,0,0,0,0,0,0,1,3,1,0,1,1,0.13636363636363635,-0.1363636363636364
Western Cape,Oudtshoorn,Sexual offences as result of police action,0,0,0,0,0,0,3,2,1,0,1,1,0.13636363636363635,-0.0454545454545455
Western Cape,Macassar,Sexual offences as result of police action,0,0,0,0,0,0,3,0,1,1,1,1,0.13636363636363635,-0.13636363636363635
Western Cape,Bishop Lavis,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,1,1,1,0.13636363636363635,-0.3181818181818181
Gauteng,Edenpark,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,0,2,1,0.13636363636363635,-0.3181818181818182
Limpopo,Tshitale,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,4,0,1,0.1454545454545454,-0.36363636363636337
Free State,Bloemspruit,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,4,0,1,0.1454545454545454,-0.36363636363636337
Gauteng,Evaton,Sexual offences as result of police action,0,0,0,0,0,0,2,1,0,3,0,1,0.14545454545454542,-0.1818181818181815
Kwazulu/Natal,Inanda,Sexual offences as result of police action,0,0,0,0,0,0,0,1,0,1,2,1,0.14545454545454542,-0.36363636363636354
Gauteng,Heidelberg (Gp),Sexual offences as result of police action,0,0,0,0,0,0,0,1,0,1,2,1,0.14545454545454542,-0.36363636363636354
Mpumalanga,Hendrina,Sexual offences as result of police action,0,0,0,0,0,0,0,8,0,0,0,1,0.14545454545454542,5.55477637801908e-17
Kwazulu/Natal,Plessislaer,Sexual offences as result of police action,0,0,0,0,0,0,0,1,0,1,2,1,0.14545454545454542,-0.36363636363636354
Kwazulu/Natal,Pongola,Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,3,0,1,0.14545454545454542,-0.2727272727272725
Kwazulu/Natal,Kwamakhutha,Sexual offences as result of police action,0,0,0,0,0,0,1,2,2,0,1,1,0.14545454545454545,-0.18181818181818182
Western Cape,Knysna,Sexual offences as result of police action,0,0,0,0,0,0,1,3,0,1,1,1,0.14545454545454545,-0.18181818181818177
Gauteng,Bedfordview,Sexual offences as result of police action,0,0,0,0,0,0,1,2,2,0,1,1,0.14545454545454545,-0.18181818181818182
Western Cape,Durbanville,Sexual offences as result of police action,0,0,0,0,0,0,2,0,0,1,2,1,0.14545454545454545,-0.27272727272727265
North West,Bloemhof,Sexual offences as result of police action,0,0,0,0,0,0,1,1,3,1,0,1,0.14545454545454545,-0.18181818181818177
Western Cape,St Helena Bay,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,3,1,1,0.1545454545454545,-0.4090909090909089
Limpopo,Mahwelereng,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,3,0,1,0.1545454545454545,-0.31818181818181784
Western Cape,Lansdowne,Sexual offences as result of police action,0,0,0,0,0,0,0,1,2,1,1,1,0.1545454545454545,-0.31818181818181795
Mpumalanga,Emzinoni,Sexual offences as result of police action,0,0,0,0,0,0,0,1,2,1,1,1,0.1545454545454545,-0.31818181818181795
Gauteng,Wonderboompoort,Sexual offences as result of police action,0,0,0,0,0,0,5,2,0,2,0,1,0.15454545454545454,0.04545454545454564
Gauteng,Etwatwa,Sexual offences as result of police action,0,0,0,0,0,0,2,2,1,2,0,1,0.15454545454545454,-0.1363636363636361
Gauteng,Actonville,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,2,2,1,0.16363636363636358,-0.4545454545454542
Western Cape,Malmesbury,Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,1,2,1,0.16363636363636358,-0.36363636363636354
Kwazulu/Natal,Hibberdene,Sexual offences as result of police action,0,0,0,0,0,0,0,0,3,1,1,1,0.16363636363636358,-0.36363636363636354
Kwazulu/Natal,Umlazi,Sexual offences as result of police action,0,0,0,0,0,0,3,1,1,0,2,1,0.16363636363636364,-0.1818181818181818
Western Cape,'Simon''S Town',Sexual offences as result of police action,0,0,0,0,0,0,0,0,1,0,3,1,0.16363636363636364,-0.4545454545454545
Western Cape,Paarl,Sexual offences as result of police action,0,0,0,0,0,0,3,3,0,1,1,1,0.16363636363636364,-0.09090909090909093
Kwazulu/Natal,Folweni,Sexual offences as result of police action,0,0,0,0,0,0,3,1,1,0,2,1,0.16363636363636364,-0.1818181818181818
Western Cape,Philippi,Sexual offences as result of police action,0,0,0,0,0,0,3,0,2,1,1,1,0.16363636363636364,-0.1818181818181818
Eastern Cape,East London,Sexual offences as result of police action,0,0,0,0,0,0,6,0,1,1,1,1,0.16363636363636366,9.571936874728535e-17
Gauteng,Bronkhorstspruit,Sexual offences as result of police action,0,0,0,0,0,0,2,1,2,1,1,1,0.1727272727272727,-0.2272727272727271
Gauteng,Linden,Sexual offences as result of police action,0,0,0,0,0,0,3,4,1,0,1,1,0.17272727272727273,-0.045454545454545275
Kwazulu/Natal,Empangeni,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,1,2,1,0.17272727272727273,-0.4090909090909091
Kwazulu/Natal,Dundee,Sexual offences as result of police action,0,0,0,0,0,0,0,7,0,0,1,1,0.17272727272727276,-0.13636363636363658
Gauteng,Villieria,Sexual offences as result of police action,0,0,0,0,0,0,1,1,0,3,1,1,0.18181818181818177,-0.3636363636363633
Mpumalanga,Witrivier,Sexual offences as result of police action,0,0,0,0,0,0,2,0,1,0,3,1,0.1818181818181818,-0.3636363636363634
Eastern Cape,Walmer,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,1,2,1,0.1818181818181818,-0.4545454545454545
Mpumalanga,Standerton,Sexual offences as result of police action,0,0,0,0,0,0,4,0,1,2,1,1,0.1818181818181818,-0.18181818181818155
Gauteng,Fairland,Sexual offences as result of police action,0,0,0,0,0,0,4,1,0,1,2,1,0.1818181818181818,-0.18181818181818155
Gauteng,Mabopane,Sexual offences as result of police action,0,0,0,0,0,0,1,4,2,0,1,1,0.1818181818181818,-0.18181818181818155
Gauteng,Pretoria Moot,Sexual offences as result of police action,0,0,0,0,0,0,1,4,1,2,0,1,0.1818181818181818,-0.18181818181818155
Gauteng,Sebokeng,Sexual offences as result of police action,0,0,0,0,0,0,3,4,0,1,1,1,0.1818181818181818,-0.09090909090909077
Western Cape,Somerset West,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,1,2,1,0.1818181818181818,-0.4545454545454545
North West,Sun City,Sexual offences as result of police action,0,0,0,0,0,0,0,4,1,1,1,1,0.18181818181818182,-0.2727272727272727
Western Cape,Claremont,Sexual offences as result of police action,0,0,0,0,0,0,3,0,1,1,2,1,0.18181818181818182,-0.2727272727272727
Gauteng,Rabie Ridge,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,4,0,1,0.19090909090909083,-0.40909090909090856
North West,Klerksdorp,Sexual offences as result of police action,0,0,0,0,0,0,0,2,1,1,2,1,0.1909090909090909,-0.4090909090909091
Western Cape,Hermanus,Sexual offences as result of police action,0,0,0,0,0,0,0,1,3,0,2,1,0.1909090909090909,-0.40909090909090884
Kwazulu/Natal,Alexandra Road,Sexual offences as result of police action,0,0,0,0,0,0,0,2,1,1,2,1,0.1909090909090909,-0.4090909090909091
Mpumalanga,Acornhoek,Sexual offences as result of police action,0,0,0,0,0,0,3,4,2,1,0,1,0.19090909090909092,-0.04545454545454542
Western Cape,Kleinvlei,Sexual offences as result of police action,0,0,0,0,0,0,4,0,3,2,0,1,0.19090909090909094,-0.1363636363636365
Kwazulu/Natal,Montclair,Sexual offences as result of police action,0,0,0,0,0,0,2,2,5,0,0,1,0.19090909090909097,-0.13636363636363663
Gauteng,Putfontein,Sexual offences as result of police action,0,0,0,0,0,0,11,5,0,0,0,1,0.19090909090909097,0.4999999999999999
Free State,Vrede,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,3,1,1,0.19999999999999993,-0.4545454545454541
Free State,Parys,Sexual offences as result of police action,0,0,0,0,0,0,1,1,2,2,1,1,0.19999999999999996,-0.36363636363636337
Western Cape,Kirstenhof,Sexual offences as result of police action,0,0,0,0,0,0,3,4,1,2,0,1,0.2,-0.09090909090909076
Gauteng,Mamelodi East,Sexual offences as result of police action,0,0,0,0,0,0,1,0,3,0,2,1,0.2060606060606061,-0.5333333333333344
Gauteng,Brixton,Sexual offences as result of police action,0,0,0,0,0,0,1,3,1,2,1,1,0.20909090909090905,-0.31818181818181784
Gauteng,Lyttelton,Sexual offences as result of police action,0,0,0,0,0,0,0,5,1,0,2,1,0.20909090909090905,-0.31818181818181795
Gauteng,Edenvale,Sexual offences as result of police action,0,0,0,0,0,0,4,4,1,2,0,1,0.20909090909090905,-0.045454545454545144
Kwazulu/Natal,Camperdown,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,6,0,1,0.21818181818181803,-0.5454545454545446
Kwazulu/Natal,Mayville-Kzn,Sexual offences as result of police action,0,0,0,0,0,0,4,0,4,2,0,1,0.21818181818181817,-0.18181818181818177
Limpopo,Tshaulu,Sexual offences as result of police action,0,0,0,0,0,0,0,0,8,0,0,1,0.21818181818181817,-0.36363636363636354
Eastern Cape,Algoapark,Sexual offences as result of police action,0,0,0,0,0,0,3,2,0,3,1,1,0.21818181818181817,-0.2727272727272725
Gauteng,Tsakane,Sexual offences as result of police action,0,0,0,0,0,0,2,5,1,1,1,1,0.21818181818181823,-0.18181818181818177
Gauteng,Alexandra,Sexual offences as result of police action,0,0,0,0,0,0,1,2,3,0,2,1,0.21818181818181823,-0.36363636363636354
Gauteng,Garsfontein,Sexual offences as result of police action,0,0,0,0,0,0,2,3,3,2,0,1,0.22727272727272724,-0.22727272727272713
Free State,Mangaung,Sexual offences as result of police action,0,0,0,0,0,0,1,1,0,3,2,1,0.22727272727272724,-0.49999999999999944
Gauteng,Katlehong,Sexual offences as result of police action,0,0,0,0,0,0,2,0,0,2,3,1,0.22727272727272724,-0.4999999999999998
Western Cape,Kraaifontein,Sexual offences as result of police action,0,0,0,0,0,0,0,1,3,1,2,1,0.22727272727272727,-0.49999999999999994
Kwazulu/Natal,Margate,Sexual offences as result of police action,0,0,0,0,0,0,17,3,1,0,0,1,0.2363636363636364,0.7272727272727274
Gauteng,Pretoria Central,Sexual offences as result of police action,0,0,0,0,0,0,6,1,3,1,1,1,0.2363636363636364,-0.0909090909090906
Kwazulu/Natal,Ladysmith,Sexual offences as result of police action,0,0,0,0,0,0,1,1,1,4,1,1,0.2454545454545454,-0.49999999999999956
Limpopo,Rooiberg,Sexual offences as result of police action,0,0,0,0,0,0,0,1,0,5,1,1,0.2454545454545454,-0.5909090909090905
Gauteng,Kliptown,Sexual offences as result of police action,0,0,0,0,0,0,0,1,4,2,1,1,0.2454545454545454,-0.49999999999999967
Western Cape,Woodstock,Sexual offences as result of police action,0,0,0,0,0,0,2,1,1,0,4,1,0.24545454545454545,-0.49999999999999994
Western Cape,Table Bay Harbour,Sexual offences as result of police action,0,0,0,0,0,0,1,4,3,1,1,1,0.24545454545454548,-0.31818181818181857
Limpopo,Lebowakgomo,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,7,0,1,0.25454545454545446,-0.6363636363636358
Gauteng,Soshanguve,Sexual offences as result of police action,0,0,0,0,0,0,1,2,1,0,4,1,0.2545454545454545,-0.5454545454545453
Gauteng,Sophia Town,Sexual offences as result of police action,0,0,0,0,0,0,1,2,1,4,1,1,0.2636363636363636,-0.49999999999999967
Eastern Cape,Mthatha,Sexual offences as result of police action,0,0,0,0,0,0,6,3,0,3,1,1,0.2636363636363636,-0.13636363636363577
Gauteng,Jeppe,Sexual offences as result of police action,0,0,0,0,0,0,1,1,4,1,2,1,0.26363636363636367,-0.5000000000000002
Gauteng,Norwood,Sexual offences as result of police action,0,0,0,0,0,0,11,3,1,1,1,1,0.26363636363636367,0.2272727272727273
Western Cape,Dieprivier,Sexual offences as result of police action,0,0,0,0,0,0,4,8,2,1,0,1,0.2727272727272727,2.2106640081640908e-16
Mpumalanga,Middelburg Mpumalang,Sexual offences as result of police action,0,0,0,0,0,0,6,2,2,1,2,1,0.2727272727272727,-0.18181818181818177
Western Cape,Gordons Bay,Sexual offences as result of police action,0,0,0,0,0,0,1,2,4,1,2,1,0.2818181818181818,-0.4999999999999998
Gauteng,Dobsonville,Sexual offences as result of police action,0,0,0,0,0,0,4,2,0,2,3,1,0.28181818181818186,-0.4090909090909089
Gauteng,Carletonville,Sexual offences as result of police action,0,0,0,0,0,0,4,1,0,4,2,1,0.29090909090909084,-0.4545454545454543
Kwazulu/Natal,Durban North,Sexual offences as result of police action,0,0,0,0,0,0,1,4,6,0,1,1,0.2909090909090909,-0.36363636363636365
Gauteng,Randfontein,Sexual offences as result of police action,0,0,0,0,0,0,6,3,2,1,2,1,0.2909090909090909,-0.18181818181818132
Western Cape,Mitchells Plain,Sexual offences as result of police action,0,0,0,0,0,0,5,4,2,2,1,1,0.2909090909090909,-0.18181818181818132
Mpumalanga,Secunda,Sexual offences as result of police action,0,0,0,0,0,0,0,1,1,2,4,1,0.29999999999999993,-0.7727272727272723
Gauteng,Temba,Sexual offences as result of police action,0,0,0,0,0,0,1,12,0,2,0,1,0.29999999999999993,-0.13636363636363583
Kwazulu/Natal,Newlands East,Sexual offences as result of police action,0,0,0,0,0,0,1,3,1,2,3,1,0.29999999999999993,-0.5909090909090907
Gauteng,Crystalpark,Sexual offences as result of police action,0,0,0,0,0,0,9,8,1,0,1,1,0.30000000000000004,0.22727272727272746
Gauteng,Boschkop,Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,5,2,1,0.309090909090909,-0.7272727272727268
Gauteng,Dawn Park,Sexual offences as result of police action,0,0,0,0,0,0,2,2,2,3,2,1,0.309090909090909,-0.545454545454545
Free State,Harrismith,Sexual offences as result of police action,0,0,0,0,0,0,0,0,4,3,2,1,0.309090909090909,-0.7272727272727268
Gauteng,Springs,Sexual offences as result of police action,0,0,0,0,0,0,2,1,4,2,2,1,0.309090909090909,-0.545454545454545
Kwazulu/Natal,Sydenham,Sexual offences as result of police action,0,0,0,0,0,0,2,5,0,3,2,1,0.309090909090909,-0.4545454545454539
Gauteng,Lenasia,Sexual offences as result of police action,0,0,0,0,0,0,2,2,4,4,0,1,0.3090909090909091,-0.45454545454545425
Western Cape,Fish Hoek,Sexual offences as result of police action,0,0,0,0,0,0,0,2,1,3,3,1,0.3090909090909091,-0.7272727272727268
Gauteng,Alberton,Sexual offences as result of police action,0,0,0,0,0,0,5,2,2,1,3,1,0.3090909090909091,-0.3636363636363634
Gauteng,Parkview,Sexual offences as result of police action,0,0,0,0,0,0,3,5,3,1,2,1,0.32727272727272727,-0.3636363636363636
Kwazulu/Natal,Richards Bay,Sexual offences as result of police action,0,0,0,0,0,0,10,4,3,1,1,1,0.32727272727272727,0.09090909090909109
Gauteng,Eldorado Park,Sexual offences as result of police action,0,0,0,0,0,0,3,6,0,3,2,1,0.3363636363636363,-0.40909090909090834
Limpopo,Malamulele,Sexual offences as result of police action,0,0,0,0,0,0,2,0,0,9,0,1,0.3454545454545453,-0.7272727272727265
Limpopo,Lulekani,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,2,6,1,0.3454545454545454,-0.9999999999999996
Western Cape,Wellington,Sexual offences as result of police action,0,0,0,0,0,0,1,0,4,4,2,1,0.3545454545454545,-0.772727272727272
Gauteng,Rietgat,Sexual offences as result of police action,0,0,0,0,0,0,1,15,1,0,1,1,0.35454545454545455,-0.1363636363636362
Kwazulu/Natal,Umkomaas,Sexual offences as result of police action,0,0,0,0,0,0,1,1,1,2,5,1,0.35454545454545455,-0.8636363636363635
Gauteng,Sinoville,Sexual offences as result of police action,0,0,0,0,0,0,2,0,4,4,2,1,0.3636363636363636,-0.7272727272727268
Eastern Cape,Mount Road,Sexual offences as result of police action,0,0,0,0,0,0,10,8,1,3,0,1,0.37272727272727263,0.13636363636363671
Gauteng,Benoni,Sexual offences as result of police action,0,0,0,0,0,0,2,1,2,4,3,1,0.3727272727272727,-0.7727272727272726
Gauteng,Silverton,Sexual offences as result of police action,0,0,0,0,0,0,3,0,1,9,0,1,0.38181818181818167,-0.7272727272727265
Limpopo,Letsitele,Sexual offences as result of police action,0,0,0,0,0,0,1,2,1,5,3,1,0.3909090909090909,-0.8636363636363632
Northern Cape,Kimberley,Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,1,7,1,0.3909090909090909,-1.0454545454545452
Kwazulu/Natal,Kwamashu E,Sexual offences as result of police action,0,0,0,0,0,0,0,0,2,4,0,1,0.39999999999999986,-1.9999999999999978
Kwazulu/Natal,Brighton Beach,Sexual offences as result of police action,0,0,0,0,0,0,2,1,2,6,2,1,0.3999999999999999,-0.8181818181818177
Mpumalanga,Witbank,Sexual offences as result of police action,0,0,0,0,0,0,5,4,2,5,1,1,0.39999999999999997,-0.4545454545454542
Kwazulu/Natal,Amanzimtoti,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,1,8,1,0.39999999999999997,-1.1818181818181812
Limpopo,Ritavi,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,10,1,1,0.40909090909090895,-1.0454545454545445
Limpopo,Rust De Winter,Sexual offences as result of police action,0,0,0,0,0,0,0,0,0,5,5,1,0.409090909090909,-1.1363636363636362
Western Cape,Worcester,Sexual offences as result of police action,0,0,0,0,0,0,3,5,3,1,4,1,0.4181818181818181,-0.6363636363636359
Limpopo,Bolobedu,Sexual offences as result of police action,0,0,0,0,0,0,1,0,1,7,3,1,0.42727272727272725,-1.045454545454545
Gauteng,Meyerton,Sexual offences as result of police action,0,0,0,0,0,0,0,1,2,4,5,1,0.4454545454545454,-1.1363636363636356
Gauteng,Brakpan,Sexual offences as result of police action,0,0,0,0,0,0,1,4,3,4,3,1,0.4454545454545454,-0.863636363636363
Gauteng,Vanderbijlpark,Sexual offences as result of police action,0,0,0,0,0,0,3,1,10,1,2,1,0.44545454545454544,-0.6818181818181819
Kwazulu/Natal,Int Airp King Shaka,Sexual offences as result of police action,0,0,0,0,0,0,0,0,9,6,0,1,0.46363636363636346,-0.9545454545454534
North West,Mooinooi,Sexual offences as result of police action,0,0,0,0,0,0,1,0,0,0,10,1,0.46363636363636357,-1.3181818181818177
