Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Eastern Cape,Bluewater,Attempted murder,3,2,3,2,2,1,1,1,1,1,1,1,-0.20909090909090894,2.6818181818181808
Kwazulu/Natal,Dundee,Attempted murder,14,14,14,10,11,10,8,8,15,13,11,1,-0.20909090909090874,12.681818181818182
Mpumalanga,Hartebeeskop,Attempted murder,2,2,1,0,5,1,2,1,0,0,0,1,-0.20000000000000007,2.2727272727272734
Eastern Cape,Phumalanga,Attempted murder,3,1,1,3,4,0,3,2,1,0,0,1,-0.2,2.6363636363636367
Eastern Cape,Alicedale,Attempted murder,0,4,2,2,6,1,0,1,1,0,1,1,-0.2,2.6363636363636367
Free State,Hobhouse,Attempted murder,2,0,6,1,1,1,1,0,0,2,0,1,-0.19999999999999998,2.2727272727272734
Eastern Cape,Kei Road,Attempted murder,2,1,3,1,2,0,0,0,0,0,1,1,-0.19999999999999998,1.9090909090909092
Northern Cape,Plooysburg,Attempted murder,3,4,0,0,0,1,0,0,3,0,0,1,-0.19999999999999996,2.0
Western Cape,Goodwood,Attempted murder,8,8,9,8,10,6,7,11,8,5,6,1,-0.19999999999999993,8.81818181818182
Free State,Tseseng,Attempted murder,10,7,9,4,6,4,3,4,7,5,9,1,-0.1999999999999999,7.181818181818183
Kwazulu/Natal,Ixopo,Attempted murder,20,12,13,12,8,8,10,11,13,14,14,1,-0.19999999999999987,13.272727272727272
Eastern Cape,Tyefu,Attempted murder,2,5,0,0,0,0,0,0,1,0,1,1,-0.19999999999999984,1.8181818181818172
Eastern Cape,Tsomo,Attempted murder,20,4,4,4,4,5,9,7,7,10,7,1,-0.19090909090909106,8.31818181818182
Western Cape,Camps Bay,Attempted murder,1,3,4,2,2,2,0,2,0,0,2,1,-0.190909090909091,2.5909090909090917
Gauteng,Or Tambo Intern Airp,Attempted murder,4,1,0,0,3,0,1,1,1,0,0,1,-0.1909090909090909,1.9545454545454548
Kwazulu/Natal,Himeville,Attempted murder,4,4,2,3,3,4,2,0,2,3,2,1,-0.1909090909090909,3.5909090909090917
Kwazulu/Natal,Hlobane,Attempted murder,14,11,28,11,16,17,15,12,14,11,18,1,-0.19090909090909086,16.13636363636364
Eastern Cape,Steve Vukile Tshwete,Attempted murder,5,4,2,3,5,2,3,3,2,3,2,1,-0.19090909090909078,4.045454545454546
Limpopo,Lulekani,Attempted murder,9,6,3,7,1,7,11,6,2,2,7,1,-0.19090909090909078,6.500000000000001
Kwazulu/Natal,Ceza,Attempted murder,6,7,13,13,15,8,7,7,7,10,7,1,-0.19090909090909072,10.045454545454547
Eastern Cape,Elliotdale,Attempted murder,6,7,14,7,8,8,4,5,9,5,8,1,-0.19090909090909042,8.318181818181817
Mpumalanga,Waterval Boven,Attempted murder,3,4,2,3,1,0,0,1,1,1,3,1,-0.18181818181818185,2.636363636363637
Limpopo,Roossenekal,Attempted murder,3,5,1,1,1,2,3,0,1,0,3,1,-0.18181818181818182,2.727272727272728
Mpumalanga,Carolina,Attempted murder,6,5,4,6,2,5,2,6,5,3,3,1,-0.1818181818181818,5.181818181818183
Kwazulu/Natal,Hattingspruit,Attempted murder,3,2,3,2,4,1,2,0,2,3,0,1,-0.1818181818181818,2.909090909090909
Free State,Hennenman,Attempted murder,5,1,6,7,4,0,2,4,4,2,3,1,-0.18181818181818174,4.363636363636364
Free State,Jagersfontein,Attempted murder,3,3,1,5,4,5,3,4,3,1,0,1,-0.1818181818181817,3.8181818181818183
Mpumalanga,Greylingstad,Attempted murder,3,2,3,3,3,4,1,1,3,1,1,1,-0.18181818181818168,3.181818181818181
North West,Madibogo,Attempted murder,5,3,4,2,3,3,2,7,1,3,1,1,-0.18181818181818163,3.999999999999999
Limpopo,Musina,Attempted murder,16,17,13,13,25,17,12,17,20,8,16,1,-0.18181818181818094,16.727272727272723
Free State,Viljoensdrif,Attempted murder,1,3,1,3,1,2,0,2,0,1,0,1,-0.17272727272727276,2.136363636363637
Free State,Soutpan,Attempted murder,5,2,1,2,0,0,0,1,0,1,3,1,-0.17272727272727273,2.227272727272728
Kwazulu/Natal,Magudu,Attempted murder,1,3,3,2,0,0,1,1,1,0,1,1,-0.17272727272727265,2.0454545454545454
North West,Amalia,Attempted murder,6,2,4,2,2,1,2,2,3,3,2,1,-0.17272727272727265,3.5000000000000004
Eastern Cape,Gonubie,Attempted murder,5,4,2,9,9,4,8,9,7,2,0,1,-0.1727272727272725,6.227272727272727
Kwazulu/Natal,Donnybrook,Attempted murder,6,5,10,6,5,8,6,5,7,3,6,1,-0.1636363636363638,6.909090909090911
Mpumalanga,Val,Attempted murder,0,4,0,1,0,0,0,0,0,0,0,1,-0.1636363636363637,1.2727272727272736
North West,Madikwe,Attempted murder,6,8,5,5,6,9,8,6,11,3,2,1,-0.16363636363636364,7.090909090909092
Free State,Virginia,Attempted murder,26,18,13,16,13,20,20,22,20,16,16,1,-0.16363636363636358,19.000000000000004
Mpumalanga,Hendrina,Attempted murder,8,1,3,7,5,4,1,7,0,6,3,1,-0.1636363636363635,4.90909090909091
Eastern Cape,Ezibeleni,Attempted murder,7,2,3,13,2,4,3,2,3,4,6,1,-0.16363636363636347,5.272727272727273
Kwazulu/Natal,Mid Illovo,Attempted murder,4,4,4,3,5,5,3,1,2,0,6,1,-0.16363636363636344,4.181818181818182
Eastern Cape,'King William''S Town',Attempted murder,11,11,8,13,9,6,5,11,4,9,13,1,-0.16363636363636336,9.909090909090908
Eastern Cape,Bell,Attempted murder,4,3,1,1,1,2,0,0,1,2,2,1,-0.15454545454545454,2.318181818181819
Free State,Smithfield,Attempted murder,1,1,3,1,2,3,0,0,0,0,1,1,-0.15454545454545443,1.8636363636363633
North West,Ottosdal,Attempted murder,2,1,2,4,4,3,0,1,0,2,1,1,-0.15454545454545443,2.5909090909090904
Northern Cape,Lime Acres,Attempted murder,2,3,5,1,1,1,1,2,0,1,3,1,-0.14545454545454545,2.545454545454546
Eastern Cape,Berlin,Attempted murder,4,0,3,0,3,0,3,2,3,0,0,1,-0.1454545454545454,2.3636363636363638
Western Cape,Napier,Attempted murder,3,2,3,0,0,4,1,0,0,0,3,1,-0.14545454545454536,2.181818181818182
Free State,Koffiefontein,Attempted murder,4,6,4,0,1,3,2,4,7,0,2,1,-0.14545454545454525,3.7272727272727266
Kwazulu/Natal,Gowan Lea,Attempted murder,7,8,6,5,8,7,5,4,7,6,6,1,-0.13636363636363652,6.954545454545458
Kwazulu/Natal,Prestbury,Attempted murder,1,2,3,1,1,1,1,0,0,1,1,1,-0.1363636363636364,1.7727272727272736
Northern Cape,Norvalspont,Attempted murder,0,2,3,0,0,0,0,1,0,0,0,1,-0.13636363636363638,1.2272727272727277
Limpopo,Ohrigstad,Attempted murder,3,3,1,1,0,1,0,1,0,0,3,1,-0.13636363636363635,1.863636363636364
Mpumalanga,Wakkerstroom,Attempted murder,1,1,4,1,2,0,1,1,1,1,0,1,-0.13636363636363633,1.8636363636363638
Northern Cape,Williston,Attempted murder,1,3,2,4,1,2,1,1,2,2,0,1,-0.13636363636363633,2.409090909090909
Free State,Philippolis,Attempted murder,1,3,1,4,1,3,0,3,1,0,1,1,-0.13636363636363633,2.3181818181818183
Eastern Cape,Keiskammahoek,Attempted murder,4,3,5,10,9,2,5,5,4,6,2,1,-0.13636363636363627,5.681818181818182
Eastern Cape,Mpisi,Attempted murder,2,3,5,5,5,2,2,3,1,4,2,1,-0.13636363636363624,3.7727272727272725
Free State,Villiers,Attempted murder,1,2,3,2,4,1,2,4,0,0,1,1,-0.13636363636363624,2.4999999999999996
Free State,Vrede,Attempted murder,7,4,4,5,5,3,4,4,1,7,4,1,-0.13636363636363621,5.045454545454545
Western Cape,Wynberg,Attempted murder,5,6,4,4,6,8,4,9,1,5,3,1,-0.1363636363636361,5.68181818181818
Mpumalanga,Amersfoort,Attempted murder,3,7,6,2,11,2,2,4,3,3,6,1,-0.1363636363636361,5.136363636363636
Kwazulu/Natal,Mooi River,Attempted murder,9,14,12,14,12,8,19,18,10,13,5,1,-0.13636363636363588,12.863636363636363
Eastern Cape,Whittlesea,Attempted murder,5,10,8,7,3,2,6,10,7,5,5,1,-0.12727272727272737,6.818181818181819
Limpopo,Alldays,Attempted murder,3,1,3,2,2,2,3,1,0,0,3,1,-0.12727272727272723,2.4545454545454546
Mpumalanga,Maartenshoop,Attempted murder,5,0,2,0,0,6,1,0,2,0,2,1,-0.12727272727272723,2.2727272727272734
Western Cape,Mowbray,Attempted murder,2,2,2,3,2,1,1,2,3,1,0,1,-0.1272727272727272,2.3636363636363633
Eastern Cape,Venterstad,Attempted murder,1,2,1,1,2,1,1,0,0,0,1,1,-0.1272727272727272,1.5454545454545452
Kwazulu/Natal,Nhlanhleni,Attempted murder,40,21,14,17,25,9,15,17,26,11,40,1,-0.12727272727272632,22.0
Free State,Senekal,Attempted murder,6,8,2,1,3,3,1,2,8,4,3,1,-0.11818181818181828,4.318181818181821
Eastern Cape,Ndevana,Attempted murder,4,6,7,6,3,2,4,2,3,5,6,1,-0.11818181818181824,4.954545454545457
Northern Cape,Strydenburg,Attempted murder,3,3,1,4,1,0,1,4,4,0,1,1,-0.11818181818181822,2.5909090909090917
Limpopo,Hoopdal,Attempted murder,4,1,0,0,1,0,0,1,0,0,2,1,-0.11818181818181815,1.4090909090909092
Free State,Heuningspruit,Attempted murder,1,0,2,1,0,0,0,0,0,0,0,1,-0.11818181818181815,0.9545454545454545
Free State,Kroonstad,Attempted murder,3,8,13,6,9,6,6,7,6,4,8,1,-0.11818181818181803,7.5
North West,Atamelang,Attempted murder,4,4,0,1,5,4,3,2,3,1,2,1,-0.11818181818181803,3.2272727272727266
North West,Potchefstroom,Attempted murder,16,15,13,14,13,12,15,16,16,13,12,1,-0.11818181818181751,14.681818181818182
North West,Bedwang,Attempted murder,3,7,1,1,6,3,2,2,4,1,4,1,-0.10909090909090911,3.636363636363637
Free State,Glen,Attempted murder,3,3,2,0,1,0,1,0,2,0,3,1,-0.10909090909090909,1.9090909090909094
Free State,Kommissiepoort,Attempted murder,0,0,4,0,0,0,0,0,0,0,0,1,-0.10909090909090904,0.909090909090909
Kwazulu/Natal,Southport,Attempted murder,7,8,4,7,6,12,7,7,6,7,4,1,-0.10909090909090904,7.363636363636364
Gauteng,Putfontein,Attempted murder,15,26,19,16,11,11,18,12,26,23,11,1,-0.10909090909090861,17.636363636363637
Western Cape,Cape Town Central,Attempted murder,16,9,10,10,9,15,8,10,8,13,12,1,-0.10000000000000005,11.409090909090908
Western Cape,Fish Hoek,Attempted murder,2,1,0,1,0,1,0,0,0,0,1,1,-0.1,1.0454545454545456
North West,Jericho,Attempted murder,3,5,1,2,4,1,0,3,2,2,3,1,-0.1,2.863636363636364
Mpumalanga,Fernie,Attempted murder,7,1,2,2,6,5,2,3,0,4,4,1,-0.09999999999999999,3.7727272727272725
Free State,Kestell,Attempted murder,0,0,4,1,1,0,0,0,0,1,0,1,-0.09999999999999995,1.136363636363636
Free State,Boshof,Attempted murder,3,4,2,3,3,5,2,5,3,1,2,1,-0.09999999999999987,3.4999999999999996
Mpumalanga,Balfour Tvl,Attempted murder,6,6,3,4,12,8,2,5,7,6,3,1,-0.09999999999999983,6.136363636363637
Northern Cape,Bathlaros,Attempted murder,4,6,9,6,2,7,6,4,5,5,5,1,-0.09999999999999983,5.863636363636363
Kwazulu/Natal,Hammarsdale,Attempted murder,10,8,7,7,9,7,3,5,5,8,11,1,-0.0999999999999995,7.772727272727271
Eastern Cape,Kareedouw,Attempted murder,0,2,2,0,0,1,0,0,0,1,0,1,-0.09090909090909095,1.0000000000000004
Limpopo,Mara,Attempted murder,1,1,2,1,0,1,1,1,0,1,0,1,-0.09090909090909093,1.2727272727272732
Free State,Tweeling,Attempted murder,2,3,0,2,1,1,0,0,0,3,1,1,-0.09090909090909091,1.6363636363636367
Mpumalanga,Kaapmuiden,Attempted murder,2,1,6,1,0,1,2,0,0,3,2,1,-0.0909090909090909,2.0909090909090913
Kwazulu/Natal,Utrecht,Attempted murder,6,3,2,0,2,1,2,1,3,3,3,1,-0.0909090909090909,2.818181818181819
Free State,Dealesville,Attempted murder,0,2,2,1,3,0,1,2,0,1,0,1,-0.09090909090909088,1.5454545454545456
Limpopo,Tuinplaas,Attempted murder,2,0,0,1,0,0,0,1,0,0,0,1,-0.09090909090909087,0.8181818181818181
Eastern Cape,Wolwefontein,Attempted murder,1,0,0,2,1,0,0,0,0,0,0,1,-0.09090909090909087,0.8181818181818181
Kwazulu/Natal,Louwsburg,Attempted murder,3,1,2,1,3,2,1,0,2,2,1,1,-0.09090909090909084,2.0909090909090913
Free State,Hoopstad,Attempted murder,6,3,2,3,3,4,2,3,3,5,2,1,-0.09090909090909084,3.7272727272727275
Western Cape,Rawsonville,Attempted murder,3,3,5,2,2,3,6,6,0,0,4,1,-0.09090909090909077,3.545454545454545
Western Cape,Gans Bay,Attempted murder,5,7,8,4,9,4,6,7,5,1,9,1,-0.09090909090909076,6.363636363636363
Kwazulu/Natal,Ematsheni,Attempted murder,8,15,0,5,1,3,5,7,6,10,5,1,-0.08181818181818214,6.318181818181821
Northern Cape,Noenieput,Attempted murder,1,2,0,0,1,0,1,0,0,1,0,1,-0.08181818181818186,0.954545454545455
North West,Biesiesvlei,Attempted murder,2,2,1,0,2,1,0,0,0,1,2,1,-0.08181818181818185,1.4090909090909096
Free State,Navalsig,Attempted murder,5,4,1,3,5,7,8,3,4,5,0,1,-0.08181818181818185,4.500000000000001
Western Cape,Table Bay Harbour,Attempted murder,0,2,1,1,4,1,0,1,2,0,0,1,-0.08181818181818182,1.5
Western Cape,Langebaan,Attempted murder,1,0,2,1,0,1,0,0,0,1,0,1,-0.08181818181818182,0.9545454545454547
Eastern Cape,Komga,Attempted murder,4,2,2,7,3,6,4,1,1,2,5,1,-0.08181818181818179,3.7727272727272734
Kwazulu/Natal,Normandien,Attempted murder,2,3,1,0,1,1,1,1,3,0,1,1,-0.08181818181818179,1.6818181818181817
Western Cape,Struisbaai,Attempted murder,0,0,2,1,1,1,0,0,0,0,0,1,-0.08181818181818176,0.8636363636363635
Western Cape,Dysselsdorp,Attempted murder,1,0,2,4,4,0,2,1,0,0,2,1,-0.0818181818181817,1.8636363636363635
Limpopo,Malipsdrift,Attempted murder,2,0,6,1,2,3,6,1,1,3,0,1,-0.0818181818181817,2.681818181818181
Eastern Cape,Willowmore,Attempted murder,8,9,6,10,11,5,7,5,5,6,12,1,-0.08181818181818161,8.045454545454545
North West,Mothutlung,Attempted murder,7,5,3,6,5,8,9,6,4,1,7,1,-0.08181818181818151,5.954545454545454
Free State,Van Stadensrus,Attempted murder,1,1,1,0,0,0,0,2,0,0,0,1,-0.07272727272727274,0.8181818181818183
Kwazulu/Natal,Highflats,Attempted murder,14,10,9,9,21,11,12,6,7,12,15,1,-0.07272727272727272,11.81818181818182
Eastern Cape,Balfour,Attempted murder,0,1,3,1,1,2,0,2,0,1,0,1,-0.07272727272727272,1.3636363636363638
Western Cape,Stanford,Attempted murder,1,0,3,2,1,3,0,0,2,0,1,1,-0.0727272727272727,1.5454545454545454
Limpopo,Phalaborwa,Attempted murder,1,2,2,2,7,6,3,2,1,3,0,1,-0.07272727272727261,3.0
Free State,Oranjeville,Attempted murder,4,4,0,2,3,2,3,1,5,0,3,1,-0.0727272727272726,2.8181818181818183
Northern Cape,Kuyasa,Attempted murder,9,8,7,4,15,8,9,4,7,10,7,1,-0.07272727272727256,8.363636363636365
Limpopo,Hoedspruit,Attempted murder,11,14,5,7,5,4,6,7,9,10,10,1,-0.07272727272727246,8.363636363636363
Northern Cape,Loeriesfontein,Attempted murder,3,1,0,0,6,4,6,0,1,1,1,1,-0.06363636363636364,2.4090909090909096
Limpopo,Rooiberg,Attempted murder,2,0,0,0,1,0,1,0,1,0,0,1,-0.06363636363636363,0.7727272727272727
Western Cape,Suurbraak,Attempted murder,0,1,2,0,0,0,0,0,1,0,0,1,-0.06363636363636363,0.6818181818181819
Free State,Roadside,Attempted murder,0,2,0,2,0,1,0,0,0,0,1,1,-0.0636363636363636,0.8636363636363636
Free State,Lindley,Attempted murder,1,0,0,4,1,4,1,0,2,0,0,1,-0.06363636363636355,1.4999999999999998
Western Cape,Kirstenhof,Attempted murder,4,3,2,9,7,5,2,4,0,4,6,1,-0.06363636363636352,4.5
Western Cape,Strandfontein,Attempted murder,7,4,7,3,2,2,2,5,7,5,4,1,-0.06363636363636344,4.681818181818181
Western Cape,Vredenburg,Attempted murder,13,11,7,16,3,6,7,12,11,11,10,1,-0.06363636363636338,10.045454545454547
Limpopo,Bela-Bela,Attempted murder,16,17,17,11,12,5,11,6,3,5,35,1,-0.054545454545454654,12.818181818181822
Kwazulu/Natal,Town Hill,Attempted murder,1,1,1,1,0,0,0,2,0,1,0,1,-0.054545454545454584,0.9090909090909095
Free State,Trompsburg,Attempted murder,1,2,4,1,2,1,0,2,1,4,0,1,-0.05454545454545458,1.9090909090909096
Eastern Cape,Rossouw,Attempted murder,2,0,0,0,0,1,0,0,0,1,0,1,-0.05454545454545454,0.6363636363636366
Mpumalanga,Charl Cilliers,Attempted murder,1,1,2,0,1,1,1,0,0,1,1,1,-0.05454545454545454,1.0909090909090913
Free State,Fauresmith,Attempted murder,1,0,0,1,0,0,1,0,0,0,0,1,-0.05454545454545453,0.5454545454545454
Free State,Arlington,Attempted murder,1,0,0,0,1,0,0,0,0,0,0,1,-0.05454545454545453,0.4545454545454545
Western Cape,Citrusdal,Attempted murder,2,1,0,3,0,1,6,0,1,0,1,1,-0.05454545454545452,1.6363636363636365
Northern Cape,Aggeneys,Attempted murder,3,1,1,0,0,2,0,3,2,1,0,1,-0.05454545454545451,1.4545454545454546
Northern Cape,Onseepkans,Attempted murder,1,0,1,1,3,1,0,0,1,1,0,1,-0.05454545454545447,1.0909090909090906
Eastern Cape,Steytlerville,Attempted murder,0,0,1,3,4,1,1,0,2,0,0,1,-0.054545454545454466,1.3636363636363633
Free State,Allanridge,Attempted murder,8,1,4,4,4,6,4,5,3,6,3,1,-0.05454545454545445,4.636363636363638
Eastern Cape,Hlababomvu,Attempted murder,6,1,4,6,2,6,2,6,4,2,4,1,-0.05454545454545443,4.181818181818181
Kwazulu/Natal,Nyoni,Attempted murder,14,20,24,16,6,8,8,7,12,19,24,1,-0.054545454545454404,14.63636363636364
Gauteng,Wedela,Attempted murder,4,11,6,1,3,6,3,8,6,5,5,1,-0.04545454545454556,5.500000000000003
Northern Cape,Boetsap,Attempted murder,0,1,0,0,1,0,0,0,0,0,0,1,-0.045454545454545456,0.40909090909090917
Eastern Cape,Tylden,Attempted murder,1,0,0,0,0,0,0,0,0,0,0,1,-0.04545454545454544,0.3181818181818182
Eastern Cape,Elands Height,Attempted murder,1,0,0,0,0,0,0,0,0,0,0,1,-0.04545454545454544,0.3181818181818182
Northern Cape,Vioolsdrif,Attempted murder,5,2,2,1,4,1,1,0,5,1,4,1,-0.045454545454545435,2.5909090909090917
Eastern Cape,Seven Fountains,Attempted murder,1,0,1,1,0,0,0,0,0,0,1,1,-0.04545454545454542,0.5909090909090908
Free State,Tierpoort,Attempted murder,2,1,0,2,0,1,0,0,1,0,2,1,-0.04545454545454541,1.0454545454545452
Eastern Cape,Moyeni,Attempted murder,2,3,2,2,0,2,1,0,3,3,1,1,-0.04545454545454538,1.9545454545454544
Gauteng,Hammanskraal,Attempted murder,14,13,11,14,15,14,15,20,11,14,10,1,-0.03636363636363641,13.909090909090915
Western Cape,Leeu Gamka,Attempted murder,2,2,0,1,0,0,2,1,1,1,1,1,-0.036363636363636404,1.181818181818182
North West,Ottoshoop,Attempted murder,2,1,1,2,4,2,1,1,2,3,0,1,-0.03636363636363635,1.9090909090909092
Eastern Cape,Thomas River,Attempted murder,0,1,0,0,0,0,0,0,0,0,0,1,-0.03636363636363635,0.27272727272727265
Limpopo,Cumberland,Attempted murder,1,0,0,0,1,0,0,1,0,0,0,1,-0.03636363636363635,0.4545454545454545
Eastern Cape,Henderson,Attempted murder,0,1,0,0,0,0,0,0,0,0,0,1,-0.03636363636363635,0.27272727272727265
Eastern Cape,Khubusidrift,Attempted murder,0,1,0,0,0,0,0,0,0,0,0,1,-0.03636363636363635,0.27272727272727265
Kwazulu/Natal,Swartberg,Attempted murder,1,2,0,0,0,0,1,2,0,1,0,1,-0.03636363636363635,0.8181818181818182
Kwazulu/Natal,Helpmekaar,Attempted murder,5,0,2,5,4,5,0,0,4,1,5,1,-0.03636363636363622,2.999999999999999
Mpumalanga,Emzinoni,Attempted murder,9,3,10,8,7,6,6,7,5,9,7,1,-0.03636363636363604,7.1818181818181825
Western Cape,Lingelethu-West,Attempted murder,45,44,36,43,30,31,31,47,30,38,51,1,-0.027272727272727434,38.86363636363637
Western Cape,Cloetesville,Attempted murder,6,6,12,1,4,15,12,13,9,2,4,1,-0.02727272727272735,7.772727272727273
Kwazulu/Natal,Ezibayeni,Attempted murder,4,2,2,3,1,5,4,1,2,4,2,1,-0.027272727272727292,2.863636363636364
Eastern Cape,Bholo,Attempted murder,3,0,1,2,0,2,0,0,1,4,0,1,-0.02727272727272726,1.3181818181818186
Eastern Cape,Committees,Attempted murder,0,0,1,0,0,0,0,0,0,0,0,1,-0.02727272727272726,0.22727272727272724
Limpopo,Pienaarsrivier,Attempted murder,1,2,1,2,2,1,0,2,0,0,3,1,-0.027272727272727237,1.4090909090909092
Free State,Marquard,Attempted murder,4,0,1,1,2,1,2,0,3,2,1,1,-0.027272727272727185,1.6818181818181817
Eastern Cape,Despatch,Attempted murder,12,11,9,8,10,9,5,8,13,11,10,1,-0.02727272727272702,9.772727272727272
Kwazulu/Natal,Thornville,Attempted murder,1,8,3,5,7,3,5,5,3,4,4,1,-0.027272727272727004,4.5
Free State,Winburg,Attempted murder,7,8,4,2,1,6,10,3,7,5,5,1,-0.0181818181818183,5.363636363636365
Eastern Cape,Seafield,Attempted murder,1,0,0,1,0,0,0,1,1,0,0,1,-0.01818181818181819,0.45454545454545464
Western Cape,Kleinmond,Attempted murder,3,3,0,1,1,1,2,3,2,1,2,1,-0.018181818181818184,1.8181818181818183
Western Cape,Elands Bay,Attempted murder,0,0,1,0,0,0,1,0,0,0,0,1,-0.018181818181818174,0.27272727272727276
Limpopo,Rust De Winter,Attempted murder,0,0,0,1,0,0,0,0,0,0,0,1,-0.018181818181818174,0.1818181818181818
Eastern Cape,Hogsback,Attempted murder,0,0,0,2,0,1,0,1,0,0,0,1,-0.018181818181818174,0.4545454545454546
Limpopo,Dwaalboom,Attempted murder,0,0,1,1,0,0,0,0,1,0,0,1,-0.01818181818181817,0.3636363636363636
Kwazulu/Natal,Muden,Attempted murder,5,9,2,3,5,6,2,6,4,5,6,1,-0.018181818181818167,4.909090909090909
Eastern Cape,Rietbron,Attempted murder,1,0,0,1,1,1,0,1,0,1,0,1,-0.01818181818181816,0.6363636363636365
North West,Boshoek,Attempted murder,0,1,0,1,0,0,1,0,1,0,0,1,-0.018181818181818157,0.4545454545454545
Northern Cape,Belmont,Attempted murder,1,1,0,0,0,1,0,1,0,0,1,1,-0.018181818181818146,0.5454545454545454
Western Cape,Darling,Attempted murder,2,2,0,1,1,4,1,2,3,0,1,1,-0.018181818181818146,1.6363636363636367
Kwazulu/Natal,Groenvlei,Attempted murder,0,0,1,2,1,0,0,3,0,0,0,1,-0.01818181818181814,0.7272727272727272
Free State,Memel,Attempted murder,0,1,1,3,1,0,0,0,1,1,1,1,-0.0181818181818181,0.909090909090909
North West,Coligny,Attempted murder,1,6,2,3,1,4,1,2,4,2,3,1,-0.01818181818181805,2.727272727272727
North West,Mooifontein,Attempted murder,1,4,6,5,2,1,4,4,3,2,4,1,-0.01818181818181805,3.3636363636363638
Limpopo,Magatle,Attempted murder,6,6,6,8,7,5,7,8,6,3,8,1,-0.018181818181817827,6.454545454545453
Limpopo,Tshilwavhusiku,Attempted murder,7,8,9,14,8,5,5,13,8,7,9,1,-0.018181818181817737,8.545454545454545
Kwazulu/Natal,Hilton-Kzn,Attempted murder,1,2,3,0,0,5,0,2,0,3,1,1,-0.009090909090909101,1.5909090909090913
Northern Cape,Kleinsee,Attempted murder,1,0,0,0,0,0,0,0,0,1,0,1,-0.0090909090909091,0.22727272727272738
Eastern Cape,Storms River,Attempted murder,2,0,1,1,2,0,1,0,1,3,0,1,-0.0090909090909091,1.0454545454545459
Free State,Steunmekaar,Attempted murder,1,0,0,0,0,0,0,0,0,1,0,1,-0.0090909090909091,0.22727272727272738
Kwazulu/Natal,Kingsley,Attempted murder,2,0,2,0,0,1,0,1,0,2,1,1,-0.009090909090909085,0.8636363636363636
Free State,Brandfort,Attempted murder,4,3,1,2,1,1,1,1,4,1,4,1,-0.009090909090909082,2.136363636363637
Northern Cape,Severn,Attempted murder,0,1,0,1,1,0,3,0,1,0,0,1,-0.009090909090909061,0.6818181818181818
Free State,Verkeerdevlei,Attempted murder,0,0,1,2,2,0,1,0,1,1,0,1,-0.00909090909090906,0.7727272727272726
Free State,Rosendal,Attempted murder,2,2,1,0,1,2,0,4,0,2,1,1,-0.009090909090909044,1.409090909090909
Western Cape,Piketberg,Attempted murder,3,3,3,1,2,2,5,4,1,2,3,1,-0.009090909090909033,2.681818181818181
Northern Cape,Windsorton,Attempted murder,3,3,4,4,2,1,3,3,2,2,5,1,-0.009090909090909028,2.9545454545454555
Kwazulu/Natal,Paulpietersburg,Attempted murder,12,13,16,12,19,15,10,25,12,14,10,1,-0.009090909090909009,14.409090909090912
North West,Stella,Attempted murder,2,2,0,1,1,1,2,0,1,0,3,1,-0.009090909090908988,1.2272727272727268
Free State,Clocolan,Attempted murder,2,7,6,8,1,9,3,6,8,2,5,1,-0.009090909090908966,5.2272727272727275
Gauteng,Fairland,Attempted murder,3,12,7,5,3,9,7,9,3,8,6,1,-0.009090909090908948,6.590909090909092
Kwazulu/Natal,Dalton,Attempted murder,5,6,5,9,2,5,6,5,5,3,8,1,-0.009090909090908926,5.409090909090908
Kwazulu/Natal,Harding,Attempted murder,20,15,14,16,17,16,22,17,6,24,16,1,-0.009090909090908506,16.68181818181818
Kwazulu/Natal,Nsuze,Attempted murder,10,11,23,23,14,11,9,13,16,15,16,1,-3.7463181064337144e-16,14.63636363636364
Northern Cape,Kamieskroon,Attempted murder,1,6,5,3,2,5,2,6,2,3,4,1,-3.5118819624345744e-17,3.5454545454545463
Eastern Cape,Kei Bridge,Attempted murder,1,3,1,1,0,3,1,2,0,3,1,1,-5.6394365867523874e-18,1.4545454545454546
Limpopo,Mokwakwaila,Attempted murder,0,0,0,0,0,0,0,0,0,0,14,1,0.0,0.0
Free State,Wanda,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
Eastern Cape,Mbizeni,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
Eastern Cape,Kolomane,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
Western Cape,Doring Bay,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
Northern Cape,Van Zylsrus,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
Limpopo,Rakgoadi,Attempted murder,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0
Eastern Cape,Doringkloof,Attempted murder,0,0,0,0,2,0,0,1,0,0,0,1,7.601550648175828e-18,0.2727272727272727
Kwazulu/Natal,Ingogo,Attempted murder,1,0,1,3,1,0,1,0,2,2,0,1,1.4642077551527178e-17,1.0000000000000002
Kwazulu/Natal,Van Reenen,Attempted murder,0,3,4,0,1,1,8,3,2,0,1,1,2.241539828944662e-17,2.0909090909090913
